,FIRE_YEAR,NWCG_GENERAL_CAUSE,STATE,Count
11840,2016,Equipment and vehicle use,MA,140
11841,2016,Equipment and vehicle use,MD,10
11842,2016,Equipment and vehicle use,ME,130
11843,2016,Equipment and vehicle use,MI,47
11844,2016,Equipment and vehicle use,MN,116
11845,2016,Equipment and vehicle use,MO,52
11846,2016,Equipment and vehicle use,MS,85
11847,2016,Equipment and vehicle use,MT,130
11848,2016,Equipment and vehicle use,NC,443
11849,2016,Equipment and vehicle use,ND,185
11850,2016,Equipment and vehicle use,NE,77
11851,2016,Equipment and vehicle use,NH,17
11852,2016,Equipment and vehicle use,NJ,153
11853,2016,Equipment and vehicle use,NM,121
11854,2016,Equipment and vehicle use,NV,51
11855,2016,Equipment and vehicle use,NY,499
11856,2016,Equipment and vehicle use,OH,16
11857,2016,Equipment and vehicle use,OK,95
11858,2016,Equipment and vehicle use,OR,240
11859,2016,Equipment and vehicle use,PA,47
11860,2016,Equipment and vehicle use,PR,20
11861,2016,Equipment and vehicle use,SC,104
11862,2016,Equipment and vehicle use,SD,240
11863,2016,Equipment and vehicle use,TN,81
11864,2016,Equipment and vehicle use,TX,950
11865,2016,Equipment and vehicle use,UT,125
11866,2016,Equipment and vehicle use,VA,57
11867,2016,Equipment and vehicle use,VT,5
11868,2016,Equipment and vehicle use,WA,45
11869,2016,Equipment and vehicle use,WI,163
11870,2016,Equipment and vehicle use,WV,107
11871,2016,Equipment and vehicle use,WY,21
11872,2016,Firearms and explosives use,AK,4
11873,2016,Firearms and explosives use,AR,1
11874,2016,Firearms and explosives use,AZ,10
11875,2016,Firearms and explosives use,CA,12
11876,2016,Firearms and explosives use,CO,5
11877,2016,Firearms and explosives use,ID,5
11878,2016,Firearms and explosives use,MT,2
11879,2016,Firearms and explosives use,NC,1
11880,2016,Firearms and explosives use,NJ,4
11881,2016,Firearms and explosives use,NM,1
11882,2016,Firearms and explosives use,NV,11
11883,2016,Firearms and explosives use,OK,1
11884,2016,Firearms and explosives use,OR,1
11885,2016,Firearms and explosives use,UT,8
11886,2016,Firearms and explosives use,VA,2
11887,2016,Firearms and explosives use,WA,8
11888,2016,Firearms and explosives use,WI,1
11889,2016,Firearms and explosives use,WY,1
11890,2016,Fireworks,AK,1
11891,2016,Fireworks,AL,1
11892,2016,Fireworks,AR,1
11893,2016,Fireworks,AZ,2
11894,2016,Fireworks,CA,12
11895,2016,Fireworks,CO,70
11896,2016,Fireworks,CT,6
11897,2016,Fireworks,FL,19
11898,2016,Fireworks,ID,4
11899,2016,Fireworks,IN,1
11900,2016,Fireworks,KS,12
11901,2016,Fireworks,LA,2
11902,2016,Fireworks,MA,12
11903,2016,Fireworks,ME,11
11904,2016,Fireworks,MI,11
11905,2016,Fireworks,MN,14
11906,2016,Fireworks,MT,120
11907,2016,Fireworks,NC,30
11908,2016,Fireworks,ND,67
11909,2016,Fireworks,NE,25
11910,2016,Fireworks,NJ,10
11911,2016,Fireworks,NM,11
11912,2016,Fireworks,NV,15
11913,2016,Fireworks,NY,66
11914,2016,Fireworks,OH,1
11915,2016,Fireworks,OK,7
11916,2016,Fireworks,OR,23
11917,2016,Fireworks,PA,4
11918,2016,Fireworks,SC,18
11919,2016,Fireworks,SD,163
11920,2016,Fireworks,TN,6
11921,2016,Fireworks,TX,3
11922,2016,Fireworks,UT,16
11923,2016,Fireworks,VA,2
11924,2016,Fireworks,WA,43
11925,2016,Fireworks,WI,5
11926,2016,Fireworks,WV,31
11927,2016,Fireworks,WY,13
11928,2016,Missing data/not specified/undetermined,AK,267
11929,2016,Missing data/not specified/undetermined,AL,1121
11930,2016,Missing data/not specified/undetermined,AR,192
11931,2016,Missing data/not specified/undetermined,AZ,452
11932,2016,Missing data/not specified/undetermined,CA,4686
11933,2016,Missing data/not specified/undetermined,CO,2924
11934,2016,Missing data/not specified/undetermined,CT,507
11935,2016,Missing data/not specified/undetermined,DC,4
11936,2016,Missing data/not specified/undetermined,DE,1
11937,2016,Missing data/not specified/undetermined,FL,482
11938,2016,Missing data/not specified/undetermined,GA,21
11939,2016,Missing data/not specified/undetermined,HI,7
11940,2016,Missing data/not specified/undetermined,IA,38
11941,2016,Missing data/not specified/undetermined,ID,153
11942,2016,Missing data/not specified/undetermined,IL,16
11943,2016,Missing data/not specified/undetermined,IN,13
11944,2016,Missing data/not specified/undetermined,KS,813
11945,2016,Missing data/not specified/undetermined,KY,100
11946,2016,Missing data/not specified/undetermined,LA,137
11947,2016,Missing data/not specified/undetermined,MA,804
11948,2016,Missing data/not specified/undetermined,MD,15
11949,2016,Missing data/not specified/undetermined,ME,79
11950,2016,Missing data/not specified/undetermined,MI,79
11951,2016,Missing data/not specified/undetermined,MN,153
11952,2016,Missing data/not specified/undetermined,MO,424
11953,2016,Missing data/not specified/undetermined,MS,598
11954,2016,Missing data/not specified/undetermined,MT,682
11955,2016,Missing data/not specified/undetermined,NC,976
11956,2016,Missing data/not specified/undetermined,ND,129
11957,2016,Missing data/not specified/undetermined,NE,84
11958,2016,Missing data/not specified/undetermined,NH,113
11959,2016,Missing data/not specified/undetermined,NJ,131
11960,2016,Missing data/not specified/undetermined,NM,141
11961,2016,Missing data/not specified/undetermined,NV,230
11962,2016,Missing data/not specified/undetermined,NY,238
11963,2016,Missing data/not specified/undetermined,OH,103
11964,2016,Missing data/not specified/undetermined,OK,232
11965,2016,Missing data/not specified/undetermined,OR,315
11966,2016,Missing data/not specified/undetermined,PA,45
11967,2016,Missing data/not specified/undetermined,PR,2
11968,2016,Missing data/not specified/undetermined,RI,42
11969,2016,Missing data/not specified/undetermined,SC,148
11970,2016,Missing data/not specified/undetermined,SD,196
11971,2016,Missing data/not specified/undetermined,TN,153
11972,2016,Missing data/not specified/undetermined,TX,2477
11973,2016,Missing data/not specified/undetermined,UT,243
11974,2016,Missing data/not specified/undetermined,VA,103
11975,2016,Missing data/not specified/undetermined,VT,27
11976,2016,Missing data/not specified/undetermined,WA,404
11977,2016,Missing data/not specified/undetermined,WI,111
11978,2016,Missing data/not specified/undetermined,WV,4
11979,2016,Missing data/not specified/undetermined,WY,693
11980,2016,Misuse of fire by a minor,AK,1
11981,2016,Misuse of fire by a minor,AL,30
11982,2016,Misuse of fire by a minor,AR,20
11983,2016,Misuse of fire by a minor,AZ,16
11984,2016,Misuse of fire by a minor,CA,165
11985,2016,Misuse of fire by a minor,CO,17
11986,2016,Misuse of fire by a minor,FL,65
11987,2016,Misuse of fire by a minor,GA,184
11988,2016,Misuse of fire by a minor,IA,3
11989,2016,Misuse of fire by a minor,IN,1
11990,2016,Misuse of fire by a minor,KS,18
11991,2016,Misuse of fire by a minor,KY,2
11992,2016,Misuse of fire by a minor,LA,4
11993,2016,Misuse of fire by a minor,MA,65
11994,2016,Misuse of fire by a minor,MD,6
11995,2016,Misuse of fire by a minor,ME,26
11996,2016,Misuse of fire by a minor,MI,8
11997,2016,Misuse of fire by a minor,MN,198
11998,2016,Misuse of fire by a minor,MS,9
11999,2016,Misuse of fire by a minor,MT,27
12000,2016,Misuse of fire by a minor,NC,178
12001,2016,Misuse of fire by a minor,ND,8
12002,2016,Misuse of fire by a minor,NE,6
12003,2016,Misuse of fire by a minor,NH,6
12004,2016,Misuse of fire by a minor,NJ,109
12005,2016,Misuse of fire by a minor,NM,13
12006,2016,Misuse of fire by a minor,NV,1
12007,2016,Misuse of fire by a minor,NY,323
12008,2016,Misuse of fire by a minor,OH,3
12009,2016,Misuse of fire by a minor,OK,6
12010,2016,Misuse of fire by a minor,OR,26
12011,2016,Misuse of fire by a minor,PA,11
12012,2016,Misuse of fire by a minor,RI,2
12013,2016,Misuse of fire by a minor,SC,56
12014,2016,Misuse of fire by a minor,SD,96
12015,2016,Misuse of fire by a minor,TN,11
12016,2016,Misuse of fire by a minor,TX,49
12017,2016,Misuse of fire by a minor,UT,12
12018,2016,Misuse of fire by a minor,VA,19
12019,2016,Misuse of fire by a minor,VT,5
12020,2016,Misuse of fire by a minor,WA,21
12021,2016,Misuse of fire by a minor,WI,20
12022,2016,Misuse of fire by a minor,WV,25
12023,2016,Misuse of fire by a minor,WY,2
12024,2016,Natural,AK,229
12025,2016,Natural,AL,36
12026,2016,Natural,AR,35
12027,2016,Natural,AZ,706
12028,2016,Natural,CA,300
12029,2016,Natural,CO,744
12030,2016,Natural,CT,2
12031,2016,Natural,FL,781
12032,2016,Natural,GA,290
12033,2016,Natural,HI,1
12034,2016,Natural,IA,2
12035,2016,Natural,ID,232
12036,2016,Natural,IL,1
12037,2016,Natural,IN,4
12038,2016,Natural,KS,10
12039,2016,Natural,KY,3
12040,2016,Natural,LA,19
12041,2016,Natural,MA,46
12042,2016,Natural,MD,4
12043,2016,Natural,ME,31
12044,2016,Natural,MI,8
12045,2016,Natural,MN,18
12046,2016,Natural,MO,4
12047,2016,Natural,MS,14
12048,2016,Natural,MT,715
12049,2016,Natural,NC,50
12050,2016,Natural,ND,80
12051,2016,Natural,NE,69
12052,2016,Natural,NH,11
12053,2016,Natural,NJ,4
12054,2016,Natural,NM,706
12055,2016,Natural,NV,146
12056,2016,Natural,NY,763
12057,2016,Natural,OH,3
12058,2016,Natural,OK,29
12059,2016,Natural,OR,289
12060,2016,Natural,PA,11
12061,2016,Natural,SC,61
12062,2016,Natural,SD,292
12063,2016,Natural,TN,22
12064,2016,Natural,TX,340
12065,2016,Natural,UT,433
12066,2016,Natural,VA,16
12067,2016,Natural,VT,2
12068,2016,Natural,WA,158
12069,2016,Natural,WI,17
12070,2016,Natural,WV,6
12071,2016,Natural,WY,304
12072,2016,Other causes,AK,12
12073,2016,Other causes,AR,3
12074,2016,Other causes,AZ,7
12075,2016,Other causes,CA,23
12076,2016,Other causes,CO,3
12077,2016,Other causes,CT,2
12078,2016,Other causes,FL,27
12079,2016,Other causes,GA,1
12080,2016,Other causes,HI,1
12081,2016,Other causes,ID,4
12082,2016,Other causes,IL,2
12083,2016,Other causes,IN,1
12084,2016,Other causes,KS,15
12085,2016,Other causes,LA,6
12086,2016,Other causes,MA,5
12087,2016,Other causes,MD,3
12088,2016,Other causes,ME,14
12089,2016,Other causes,MI,16
12090,2016,Other causes,MN,13
12091,2016,Other causes,MO,1
12092,2016,Other causes,MT,13
12093,2016,Other causes,NC,91
12094,2016,Other causes,ND,13
12095,2016,Other causes,NJ,146
12096,2016,Other causes,NM,3
12097,2016,Other causes,NV,1
12098,2016,Other causes,NY,25
12099,2016,Other causes,OH,4
12100,2016,Other causes,OK,7
12101,2016,Other causes,OR,9
12102,2016,Other causes,PA,8
12103,2016,Other causes,SC,36
12104,2016,Other causes,SD,34
12105,2016,Other causes,TN,29
12106,2016,Other causes,TX,10
12107,2016,Other causes,UT,3
12108,2016,Other causes,VA,16
12109,2016,Other causes,VT,2
12110,2016,Other causes,WA,19
12111,2016,Other causes,WI,9
12112,2016,Other causes,WV,24
12113,2016,Other causes,WY,2
12114,2016,Power generation/transmission/distribution,AL,4
12115,2016,Power generation/transmission/distribution,AR,5
12116,2016,Power generation/transmission/distribution,AZ,7
12117,2016,Power generation/transmission/distribution,CA,51
12118,2016,Power generation/transmission/distribution,CO,8
12119,2016,Power generation/transmission/distribution,CT,6
12120,2016,Power generation/transmission/distribution,FL,114
12121,2016,Power generation/transmission/distribution,GA,4
12122,2016,Power generation/transmission/distribution,ID,10
12123,2016,Power generation/transmission/distribution,IL,3
12124,2016,Power generation/transmission/distribution,IN,2
12125,2016,Power generation/transmission/distribution,KS,27
12126,2016,Power generation/transmission/distribution,KY,1
12127,2016,Power generation/transmission/distribution,LA,40
12128,2016,Power generation/transmission/distribution,MA,24
12129,2016,Power generation/transmission/distribution,MD,12
12130,2016,Power generation/transmission/distribution,ME,57
12131,2016,Power generation/transmission/distribution,MI,49
12132,2016,Power generation/transmission/distribution,MN,47
12133,2016,Power generation/transmission/distribution,MO,4
12134,2016,Power generation/transmission/distribution,MS,2
12135,2016,Power generation/transmission/distribution,MT,49
12136,2016,Power generation/transmission/distribution,NC,317
12137,2016,Power generation/transmission/distribution,ND,26
12138,2016,Power generation/transmission/distribution,NE,36
12139,2016,Power generation/transmission/distribution,NJ,119
12140,2016,Power generation/transmission/distribution,NM,49
12141,2016,Power generation/transmission/distribution,NV,4
12142,2016,Power generation/transmission/distribution,NY,161
12143,2016,Power generation/transmission/distribution,OH,29
12144,2016,Power generation/transmission/distribution,OK,25
12145,2016,Power generation/transmission/distribution,OR,10
12146,2016,Power generation/transmission/distribution,PA,58
12147,2016,Power generation/transmission/distribution,RI,5
12148,2016,Power generation/transmission/distribution,SC,66
12149,2016,Power generation/transmission/distribution,SD,20
12150,2016,Power generation/transmission/distribution,TN,45
12151,2016,Power generation/transmission/distribution,TX,572
12152,2016,Power generation/transmission/distribution,UT,16
12153,2016,Power generation/transmission/distribution,VA,93
12154,2016,Power generation/transmission/distribution,VT,4
12155,2016,Power generation/transmission/distribution,WA,53
12156,2016,Power generation/transmission/distribution,WI,45
12157,2016,Power generation/transmission/distribution,WV,68
12158,2016,Power generation/transmission/distribution,WY,13
12159,2016,Railroad operations and maintenance,AL,22
12160,2016,Railroad operations and maintenance,AR,8
12161,2016,Railroad operations and maintenance,AZ,1
12162,2016,Railroad operations and maintenance,CA,3
12163,2016,Railroad operations and maintenance,CO,10
12164,2016,Railroad operations and maintenance,CT,1
12165,2016,Railroad operations and maintenance,DE,1
12166,2016,Railroad operations and maintenance,FL,13
12167,2016,Railroad operations and maintenance,GA,59
12168,2016,Railroad operations and maintenance,HI,1
12169,2016,Railroad operations and maintenance,ID,3
12170,2016,Railroad operations and maintenance,IN,3
12171,2016,Railroad operations and maintenance,KY,15
12172,2016,Railroad operations and maintenance,LA,3
12173,2016,Railroad operations and maintenance,MA,11
12174,2016,Railroad operations and maintenance,MD,1
12175,2016,Railroad operations and maintenance,ME,12
12176,2016,Railroad operations and maintenance,MI,1
12177,2016,Railroad operations and maintenance,MN,7
12178,2016,Railroad operations and maintenance,MO,1
12179,2016,Railroad operations and maintenance,MS,4
12180,2016,Railroad operations and maintenance,MT,16
12181,2016,Railroad operations and maintenance,NC,2
12182,2016,Railroad operations and maintenance,ND,20
12183,2016,Railroad operations and maintenance,NE,13
12184,2016,Railroad operations and maintenance,NH,2
12185,2016,Railroad operations and maintenance,NJ,14
12186,2016,Railroad operations and maintenance,NM,3
12187,2016,Railroad operations and maintenance,NY,96
12188,2016,Railroad operations and maintenance,OR,6
12189,2016,Railroad operations and maintenance,PA,39
12190,2016,Railroad operations and maintenance,SC,11
12191,2016,Railroad operations and maintenance,SD,1
12192,2016,Railroad operations and maintenance,TN,8
12193,2016,Railroad operations and maintenance,TX,23
12194,2016,Railroad operations and maintenance,UT,13
12195,2016,Railroad operations and maintenance,VA,15
12196,2016,Railroad operations and maintenance,WA,5
12197,2016,Railroad operations and maintenance,WI,31
12198,2016,Railroad operations and maintenance,WV,14
12199,2016,Railroad operations and maintenance,WY,6
12200,2016,Recreation and ceremony,AK,26
12201,2016,Recreation and ceremony,AL,46
12202,2016,Recreation and ceremony,AR,33
12203,2016,Recreation and ceremony,AZ,182
12204,2016,Recreation and ceremony,CA,262
12205,2016,Recreation and ceremony,CO,225
12206,2016,Recreation and ceremony,CT,30
12207,2016,Recreation and ceremony,FL,105
12208,2016,Recreation and ceremony,GA,283
12209,2016,Recreation and ceremony,HI,1
12210,2016,Recreation and ceremony,IA,4
12211,2016,Recreation and ceremony,ID,68
12212,2016,Recreation and ceremony,IL,5
12213,2016,Recreation and ceremony,IN,5
12214,2016,Recreation and ceremony,KS,3
12215,2016,Recreation and ceremony,KY,239
12216,2016,Recreation and ceremony,LA,15
12217,2016,Recreation and ceremony,MA,178
12218,2016,Recreation and ceremony,MD,11
12219,2016,Recreation and ceremony,ME,101
12220,2016,Recreation and ceremony,MI,34
12221,2016,Recreation and ceremony,MN,54
12222,2016,Recreation and ceremony,MO,20
12223,2016,Recreation and ceremony,MS,24
12224,2016,Recreation and ceremony,MT,167
12225,2016,Recreation and ceremony,NC,87
12226,2016,Recreation and ceremony,ND,17
12227,2016,Recreation and ceremony,NE,9
