,FIRE_YEAR,STATE,NWCG_REPORTING_AGENCY,Count
4526,2014,ID,ST/C&L,184
4527,2014,ID,TRIBE,44
4528,2014,IL,FS,24
4529,2014,IL,FWS,6
4530,2014,IL,ST/C&L,197
4531,2014,IN,FS,27
4532,2014,IN,FWS,1
4533,2014,IN,NPS,8
4534,2014,KS,BIA,11
4535,2014,KS,DOD,1
4536,2014,KS,FWS,20
4537,2014,KS,NPS,1
4538,2014,KS,ST/C&L,26
4539,2014,KY,FS,56
4540,2014,KY,NPS,5
4541,2014,KY,ST/C&L,1386
4542,2014,LA,FS,31
4543,2014,LA,FWS,27
4544,2014,LA,NPS,1
4545,2014,LA,ST/C&L,817
4546,2014,MA,FWS,3
4547,2014,MA,NPS,1
4548,2014,MA,ST/C&L,2
4549,2014,MD,FWS,4
4550,2014,MD,NPS,8
4551,2014,MD,ST/C&L,111
4552,2014,ME,FS,1
4553,2014,ME,NPS,4
4554,2014,ME,ST/C&L,328
4555,2014,MI,BIA,1
4556,2014,MI,FS,95
4557,2014,MI,FWS,1
4558,2014,MI,ST/C&L,167
4559,2014,MN,BIA,482
4560,2014,MN,FS,43
4561,2014,MN,FWS,29
4562,2014,MN,NPS,2
4563,2014,MN,ST/C&L,450
4564,2014,MO,FS,92
4565,2014,MO,FWS,3
4566,2014,MO,NPS,2
4567,2014,MO,ST/C&L,1154
4568,2014,MS,FS,4
4569,2014,MS,FWS,18
4570,2014,MS,NPS,28
4571,2014,MS,ST/C&L,2174
4572,2014,MT,BIA,370
4573,2014,MT,BLM,132
4574,2014,MT,FS,439
4575,2014,MT,FWS,9
4576,2014,MT,NPS,9
4577,2014,MT,ST/C&L,244
4578,2014,NC,BIA,23
4579,2014,NC,FS,134
4580,2014,NC,FWS,9
4581,2014,NC,NPS,4
4582,2014,NC,ST/C&L,4417
4583,2014,ND,BIA,483
4584,2014,ND,FS,9
4585,2014,ND,FWS,10
4586,2014,ND,NPS,8
4587,2014,NE,BIA,22
4588,2014,NE,FS,8
4589,2014,NE,FWS,3
4590,2014,NE,NPS,1
4591,2014,NE,ST/C&L,689
4592,2014,NH,FS,4
4593,2014,NH,ST/C&L,121
4594,2014,NJ,DOD,5
4595,2014,NJ,NPS,1
4596,2014,NJ,ST/C&L,922
4597,2014,NM,BIA,192
4598,2014,NM,BLM,117
4599,2014,NM,FS,274
4600,2014,NM,FWS,8
4601,2014,NM,NPS,11
4602,2014,NM,ST/C&L,291
4603,2014,NV,BIA,2
4604,2014,NV,BLM,406
4605,2014,NV,FS,78
4606,2014,NV,FWS,5
4607,2014,NV,NPS,12
4608,2014,NV,ST/C&L,36
4609,2014,NV,TRIBE,3
4610,2014,NY,BIA,11
4611,2014,NY,FWS,1
4612,2014,NY,NPS,17
4613,2014,NY,ST/C&L,4329
4614,2014,OH,FS,43
4615,2014,OH,NPS,1
4616,2014,OH,ST/C&L,568
4617,2014,OK,BIA,431
4618,2014,OK,FS,14
4619,2014,OK,FWS,9
4620,2014,OK,ST/C&L,629
4621,2014,OK,TRIBE,89
4622,2014,OR,BIA,140
4623,2014,OR,BLM,791
4624,2014,OR,FS,1382
4625,2014,OR,FWS,8
4626,2014,OR,NPS,43
4627,2014,OR,ST/C&L,683
4628,2014,PA,FS,7
4629,2014,PA,NPS,3
4630,2014,PA,ST/C&L,865
4631,2014,PR,FWS,42
4632,2014,RI,FWS,1
4633,2014,RI,ST/C&L,45
4634,2014,SC,FS,43
4635,2014,SC,FWS,8
4636,2014,SC,ST/C&L,1842
4637,2014,SD,BIA,468
4638,2014,SD,BLM,1
4639,2014,SD,FS,38
4640,2014,SD,FWS,4
4641,2014,SD,ST/C&L,512
4642,2014,TN,FS,55
4643,2014,TN,FWS,1
4644,2014,TN,NPS,13
4645,2014,TN,ST/C&L,1191
4646,2014,TX,FS,19
4647,2014,TX,FWS,42
4648,2014,TX,NPS,29
4649,2014,TX,ST/C&L,8445
4650,2014,TX,TRIBE,3
4651,2014,UT,BIA,36
4652,2014,UT,BLM,359
4653,2014,UT,FS,206
4654,2014,UT,FWS,2
4655,2014,UT,NPS,27
4656,2014,UT,ST/C&L,428
4657,2014,VA,FS,18
4658,2014,VA,FWS,1
4659,2014,VA,NPS,13
4660,2014,VA,ST/C&L,789
4661,2014,VT,ST/C&L,55
4662,2014,WA,BIA,284
4663,2014,WA,BLM,55
4664,2014,WA,FS,294
4665,2014,WA,FWS,21
4666,2014,WA,NPS,44
4667,2014,WA,ST/C&L,852
4668,2014,WA,TRIBE,17
4669,2014,WI,BIA,6
4670,2014,WI,FWS,11
4671,2014,WI,ST/C&L,588
4672,2014,WV,FS,2
4673,2014,WV,NPS,4
4674,2014,WV,ST/C&L,945
4675,2014,WY,BIA,56
4676,2014,WY,BLM,178
4677,2014,WY,FS,94
4678,2014,WY,FWS,3
4679,2014,WY,NPS,7
4680,2014,WY,ST/C&L,257
4681,2015,AK,BLM,356
4682,2015,AK,FS,27
4683,2015,AK,FWS,70
4684,2015,AK,NPS,3
4685,2015,AK,ST/C&L,315
4686,2015,AL,FS,18
4687,2015,AL,FWS,4
4688,2015,AL,NPS,2
4689,2015,AL,ST/C&L,2050
4690,2015,AR,FS,61
4691,2015,AR,FWS,6
4692,2015,AR,NPS,23
4693,2015,AR,ST/C&L,1200
4694,2015,AZ,BIA,374
4695,2015,AZ,BLM,151
4696,2015,AZ,FS,701
4697,2015,AZ,FWS,5
4698,2015,AZ,NPS,29
4699,2015,AZ,ST/C&L,2559
4700,2015,CA,BIA,335
4701,2015,CA,BLM,200
4702,2015,CA,BOR,1
4703,2015,CA,DOD,6
4704,2015,CA,FS,1632
4705,2015,CA,FWS,20
4706,2015,CA,NPS,203
4707,2015,CA,ST/C&L,4958
4708,2015,CO,BIA,34
4709,2015,CO,BLM,279
4710,2015,CO,DOD,2
4711,2015,CO,FS,234
4712,2015,CO,FWS,4
4713,2015,CO,NPS,32
4714,2015,CO,ST/C&L,2503
4715,2015,CT,ST/C&L,372
4716,2015,DC,NPS,3
4717,2015,DE,ST/C&L,16
4718,2015,FL,BIA,9
4719,2015,FL,FS,58
4720,2015,FL,FWS,49
4721,2015,FL,NPS,106
4722,2015,FL,ST/C&L,2326
4723,2015,GA,FS,22
4724,2015,GA,FWS,18
4725,2015,GA,NPS,3
4726,2015,GA,ST/C&L,2312
4727,2015,HI,FWS,2
4728,2015,HI,NPS,1
4729,2015,HI,ST/C&L,1
4730,2015,IA,BIA,22
4731,2015,IA,FWS,8
4732,2015,IA,ST/C&L,487
4733,2015,ID,BIA,20
4734,2015,ID,BLM,217
4735,2015,ID,FS,762
4736,2015,ID,FWS,2
4737,2015,ID,ST/C&L,229
4738,2015,ID,TRIBE,47
4739,2015,IL,FS,14
4740,2015,IL,FWS,1
4741,2015,IL,ST/C&L,78
4742,2015,IN,FS,5
4743,2015,IN,FWS,1
4744,2015,IN,NPS,10
4745,2015,KS,BIA,27
4746,2015,KS,DOD,2
4747,2015,KS,FS,1
4748,2015,KS,FWS,10
4749,2015,KS,NPS,3
4750,2015,KS,ST/C&L,5842
4751,2015,KY,FS,39
4752,2015,KY,NPS,1
4753,2015,KY,ST/C&L,716
4754,2015,LA,FS,52
4755,2015,LA,FWS,10
4756,2015,LA,NPS,1
4757,2015,LA,ST/C&L,1012
4758,2015,MA,NPS,4
4759,2015,MA,ST/C&L,2166
4760,2015,MD,NPS,6
4761,2015,MD,ST/C&L,144
4762,2015,ME,NPS,5
4763,2015,ME,ST/C&L,401
4764,2015,MI,BIA,3
4765,2015,MI,FS,175
4766,2015,MI,FWS,1
4767,2015,MI,ST/C&L,344
4768,2015,MN,BIA,606
4769,2015,MN,FS,88
4770,2015,MN,FWS,49
4771,2015,MN,NPS,1
4772,2015,MN,ST/C&L,1094
4773,2015,MO,FS,69
4774,2015,MO,NPS,2
4775,2015,MO,ST/C&L,698
4776,2015,MS,BIA,9
4777,2015,MS,FS,19
4778,2015,MS,FWS,35
4779,2015,MS,NPS,16
4780,2015,MS,ST/C&L,2046
4781,2015,MT,BIA,625
4782,2015,MT,BLM,164
4783,2015,MT,FS,732
4784,2015,MT,FWS,8
4785,2015,MT,NPS,27
4786,2015,MT,ST/C&L,310
4787,2015,NC,BIA,31
4788,2015,NC,FS,72
4789,2015,NC,FWS,5
4790,2015,NC,NPS,3
4791,2015,NC,ST/C&L,2360
4792,2015,ND,BIA,627
4793,2015,ND,FS,28
4794,2015,ND,FWS,17
4795,2015,ND,NPS,3
4796,2015,ND,ST/C&L,327
4797,2015,NE,BIA,36
4798,2015,NE,FS,4
4799,2015,NE,FWS,4
4800,2015,NE,ST/C&L,555
4801,2015,NH,FS,6
4802,2015,NH,ST/C&L,176
4803,2015,NJ,FWS,1
4804,2015,NJ,NPS,1
4805,2015,NJ,ST/C&L,1045
4806,2015,NM,BIA,149
4807,2015,NM,BLM,162
4808,2015,NM,FS,239
4809,2015,NM,FWS,2
4810,2015,NM,NPS,3
4811,2015,NM,ST/C&L,222
4812,2015,NV,BIA,1
4813,2015,NV,BLM,414
4814,2015,NV,FS,72
4815,2015,NV,FWS,9
4816,2015,NV,NPS,11
4817,2015,NV,ST/C&L,14
4818,2015,NV,TRIBE,5
4819,2015,NY,BIA,16
4820,2015,NY,FS,4
4821,2015,NY,NPS,18
4822,2015,NY,ST/C&L,5836
4823,2015,OH,FS,39
4824,2015,OH,ST/C&L,498
4825,2015,OK,BIA,338
4826,2015,OK,FS,18
4827,2015,OK,FWS,12
4828,2015,OK,ST/C&L,728
4829,2015,OK,TRIBE,90
4830,2015,OR,BIA,69
4831,2015,OR,BLM,670
4832,2015,OR,FS,1091
4833,2015,OR,FWS,8
4834,2015,OR,NPS,21
4835,2015,OR,ST/C&L,641
4836,2015,PA,FS,7
4837,2015,PA,NPS,5
4838,2015,PA,ST/C&L,795
4839,2015,PR,FWS,27
4840,2015,PR,ST/C&L,1
4841,2015,RI,ST/C&L,85
4842,2015,SC,FS,29
4843,2015,SC,FWS,4
4844,2015,SC,ST/C&L,1266
4845,2015,SD,BIA,467
4846,2015,SD,BLM,3
4847,2015,SD,FS,48
4848,2015,SD,FWS,3
4849,2015,SD,NPS,1
4850,2015,SD,ST/C&L,444
4851,2015,TN,FS,12
4852,2015,TN,NPS,8
4853,2015,TN,ST/C&L,592
4854,2015,TX,FS,24
4855,2015,TX,FWS,73
4856,2015,TX,NPS,39
4857,2015,TX,ST/C&L,8167
4858,2015,TX,TRIBE,1
4859,2015,UT,BIA,26
4860,2015,UT,BLM,355
4861,2015,UT,FS,197
4862,2015,UT,FWS,1
4863,2015,UT,NPS,24
4864,2015,UT,ST/C&L,2
4865,2015,VA,FS,15
4866,2015,VA,FWS,2
4867,2015,VA,NPS,15
4868,2015,VA,ST/C&L,565
4869,2015,VT,FS,3
4870,2015,VT,ST/C&L,84
4871,2015,WA,BIA,290
4872,2015,WA,BLM,56
4873,2015,WA,FS,402
4874,2015,WA,FWS,36
4875,2015,WA,NPS,56
4876,2015,WA,ST/C&L,887
4877,2015,WA,TRIBE,14
4878,2015,WI,BIA,12
4879,2015,WI,FS,25
4880,2015,WI,FWS,6
4881,2015,WI,ST/C&L,922
4882,2015,WV,FS,2
4883,2015,WV,FWS,1
4884,2015,WV,NPS,1
4885,2015,WV,ST/C&L,681
4886,2015,WY,BIA,65
4887,2015,WY,BLM,233
4888,2015,WY,FS,93
4889,2015,WY,NPS,14
4890,2015,WY,ST/C&L,227
4891,2016,AK,BLM,281
4892,2016,AK,FS,19
4893,2016,AK,FWS,24
4894,2016,AK,NPS,3
4895,2016,AK,ST/C&L,249
4896,2016,AL,BIA,1
4897,2016,AL,FS,55
4898,2016,AL,FWS,3
4899,2016,AL,NPS,15
4900,2016,AL,ST/C&L,3701
4901,2016,AR,BIA,1
4902,2016,AR,FS,90
4903,2016,AR,FWS,4
4904,2016,AR,NPS,31
4905,2016,AR,ST/C&L,1260
4906,2016,AZ,BIA,574
4907,2016,AZ,BLM,190
4908,2016,AZ,FS,812
4909,2016,AZ,FWS,4
4910,2016,AZ,NPS,46
4911,2016,AZ,ST/C&L,161
4912,2016,CA,BIA,212
4913,2016,CA,BLM,189
4914,2016,CA,DOD,4
4915,2016,CA,FS,928
4916,2016,CA,FWS,24
4917,2016,CA,NPS,106
4918,2016,CA,ST/C&L,6419
4919,2016,CO,BIA,92
4920,2016,CO,BLM,397
4921,2016,CO,DOD,4
4922,2016,CO,FS,364
4923,2016,CO,FWS,3
4924,2016,CO,NPS,25
4925,2016,CO,ST/C&L,3743
4926,2016,CT,NPS,2
4927,2016,CT,ST/C&L,630
4928,2016,DC,NPS,4
4929,2016,DE,ST/C&L,9
4930,2016,FL,BIA,6
4931,2016,FL,DOD,6
4932,2016,FL,FS,147
4933,2016,FL,FWS,41
4934,2016,FL,NPS,47
4935,2016,FL,ST/C&L,2805
4936,2016,GA,FS,81
4937,2016,GA,FWS,15
4938,2016,GA,NPS,11
4939,2016,GA,ST/C&L,4989
4940,2016,HI,NPS,3
4941,2016,HI,ST/C&L,13
4942,2016,IA,BIA,7
4943,2016,IA,FWS,6
4944,2016,IA,ST/C&L,154
4945,2016,ID,BIA,6
4946,2016,ID,BLM,266
4947,2016,ID,FS,255
4948,2016,ID,FWS,3
4949,2016,ID,ST/C&L,154
4950,2016,ID,TRIBE,14
4951,2016,IL,FS,11
4952,2016,IL,FWS,9
4953,2016,IL,ST/C&L,36
4954,2016,IN,FS,18
4955,2016,IN,FWS,8
4956,2016,IN,NPS,14
4957,2016,KS,BIA,24
4958,2016,KS,FS,3
4959,2016,KS,FWS,7
4960,2016,KS,NPS,1
4961,2016,KS,ST/C&L,1746
4962,2016,KY,FS,85
4963,2016,KY,ST/C&L,1175
4964,2016,LA,FS,53
4965,2016,LA,FWS,17
4966,2016,LA,ST/C&L,695
4967,2016,MA,NPS,5
4968,2016,MA,ST/C&L,2103
4969,2016,MD,NPS,10
4970,2016,MD,ST/C&L,122
4971,2016,ME,BIA,1
4972,2016,ME,FWS,3
4973,2016,ME,NPS,22
4974,2016,ME,ST/C&L,669
4975,2016,MI,BIA,3
4976,2016,MI,FS,125
4977,2016,MI,FWS,2
4978,2016,MI,NPS,2
4979,2016,MI,ST/C&L,255
4980,2016,MN,BIA,529
4981,2016,MN,FS,69
4982,2016,MN,FWS,29
4983,2016,MN,NPS,5
4984,2016,MN,ST/C&L,806
4985,2016,MO,FS,147
4986,2016,MO,NPS,5
4987,2016,MO,ST/C&L,741
4988,2016,MS,BIA,1
4989,2016,MS,FS,20
4990,2016,MS,FWS,51
4991,2016,MS,NPS,27
4992,2016,MS,ST/C&L,1835
4993,2016,MT,BIA,494
4994,2016,MT,BLM,207
4995,2016,MT,FS,395
4996,2016,MT,FWS,8
4997,2016,MT,NPS,8
4998,2016,MT,ST/C&L,1006
4999,2016,NC,BIA,45
5000,2016,NC,FS,180
5001,2016,NC,FWS,11
5002,2016,NC,NPS,13
5003,2016,NC,ST/C&L,4034
5004,2016,ND,BIA,526
5005,2016,ND,BLM,1
5006,2016,ND,FS,10
5007,2016,ND,FWS,17
5008,2016,ND,NPS,2
5009,2016,ND,ST/C&L,565
5010,2016,NE,BIA,9
5011,2016,NE,FS,16
5012,2016,NE,FWS,3
5013,2016,NE,ST/C&L,499
5014,2016,NH,FS,15
5015,2016,NH,ST/C&L,213
5016,2016,NJ,BIA,1
5017,2016,NJ,FWS,4
5018,2016,NJ,NPS,3
5019,2016,NJ,ST/C&L,1042
5020,2016,NM,BIA,326
5021,2016,NM,BLM,173
5022,2016,NM,FS,368
5023,2016,NM,FWS,16
5024,2016,NM,NPS,14
5025,2016,NM,ST/C&L,539
5026,2016,NV,BIA,2
5027,2016,NV,BLM,336
5028,2016,NV,FS,61
5029,2016,NV,FWS,8
5030,2016,NV,NPS,9
5031,2016,NV,ST/C&L,94
5032,2016,NV,TRIBE,2
5033,2016,NY,BIA,12
5034,2016,NY,FS,3
5035,2016,NY,FWS,6
5036,2016,NY,NPS,15
5037,2016,NY,ST/C&L,6373
5038,2016,OH,FS,38
5039,2016,OH,NPS,1
5040,2016,OH,ST/C&L,355
5041,2016,OK,BIA,454
5042,2016,OK,FS,22
5043,2016,OK,FWS,15
5044,2016,OK,ST/C&L,982
5045,2016,OK,TRIBE,153
5046,2016,OR,BIA,52
5047,2016,OR,BLM,298
5048,2016,OR,FS,563
5049,2016,OR,FWS,9
5050,2016,OR,NPS,9
5051,2016,OR,ST/C&L,654
5052,2016,PA,FS,4
5053,2016,PA,NPS,1
5054,2016,PA,ST/C&L,849
5055,2016,PR,FWS,26
5056,2016,RI,ST/C&L,82
5057,2016,SC,BIA,3
5058,2016,SC,FS,42
5059,2016,SC,FWS,2
5060,2016,SC,NPS,1
5061,2016,SC,ST/C&L,1380
5062,2016,SD,BIA,614
5063,2016,SD,BLM,8
5064,2016,SD,FS,132
5065,2016,SD,FWS,3
5066,2016,SD,NPS,1
5067,2016,SD,ST/C&L,570
5068,2016,TN,FS,48
5069,2016,TN,NPS,35
5070,2016,TN,ST/C&L,1320
5071,2016,TX,BLM,3
5072,2016,TX,FS,66
5073,2016,TX,FWS,37
5074,2016,TX,NPS,52
5075,2016,TX,ST/C&L,8428
5076,2016,UT,BIA,27
5077,2016,UT,BLM,427
5078,2016,UT,FS,264
5079,2016,UT,FWS,1
5080,2016,UT,NPS,24
5081,2016,UT,ST/C&L,365
5082,2016,VA,BIA,2
5083,2016,VA,FS,33
5084,2016,VA,NPS,17
5085,2016,VA,ST/C&L,630
5086,2016,VT,FS,6
5087,2016,VT,ST/C&L,110
5088,2016,WA,BIA,247
5089,2016,WA,BLM,31
5090,2016,WA,FS,140
5091,2016,WA,FWS,36
5092,2016,WA,NPS,25
5093,2016,WA,ST/C&L,785
5094,2016,WI,BIA,33
5095,2016,WI,FS,20
5096,2016,WI,FWS,5
5097,2016,WI,ST/C&L,654
5098,2016,WV,FS,18
5099,2016,WV,NPS,11
5100,2016,WV,ST/C&L,720
5101,2016,WY,BIA,68
5102,2016,WY,BLM,310
5103,2016,WY,FS,193
5104,2016,WY,NPS,43
5105,2016,WY,ST/C&L,555
5106,2017,AK,BLM,168
5107,2017,AK,FS,14
5108,2017,AK,FWS,50
5109,2017,AK,ST/C&L,128
5110,2017,AL,FS,15
5111,2017,AL,FWS,3
5112,2017,AL,NPS,4
5113,2017,AL,ST/C&L,1219
5114,2017,AR,BIA,1
5115,2017,AR,FS,60
5116,2017,AR,FWS,6
5117,2017,AR,NPS,22
5118,2017,AR,ST/C&L,1569
5119,2017,AZ,BIA,586
5120,2017,AZ,BLM,252
5121,2017,AZ,FS,850
5122,2017,AZ,FWS,10
5123,2017,AZ,NPS,21
5124,2017,AZ,ST/C&L,2462
5125,2017,CA,BIA,146
5126,2017,CA,BLM,402
5127,2017,CA,DOD,6
5128,2017,CA,FS,1603
5129,2017,CA,FWS,19
5130,2017,CA,NPS,134
5131,2017,CA,ST/C&L,7227
5132,2017,CO,BIA,89
5133,2017,CO,BLM,371
5134,2017,CO,FS,284
5135,2017,CO,FWS,4
5136,2017,CO,NPS,26
5137,2017,CO,ST/C&L,4922
5138,2017,CT,NPS,1
5139,2017,CT,ST/C&L,330
5140,2017,DC,NPS,9
5141,2017,DE,FWS,1
5142,2017,DE,ST/C&L,6
5143,2017,FL,BIA,14
5144,2017,FL,DOD,4
5145,2017,FL,FS,90
5146,2017,FL,FWS,30
5147,2017,FL,NPS,51
5148,2017,FL,ST/C&L,2909
5149,2017,GA,FS,28
5150,2017,GA,FWS,7
5151,2017,GA,NPS,5
5152,2017,GA,ST/C&L,3620
5153,2017,HI,NPS,7
5154,2017,HI,ST/C&L,15
5155,2017,IA,BIA,12
5156,2017,IA,FWS,10
5157,2017,IA,ST/C&L,380
5158,2017,ID,BIA,6
5159,2017,ID,BLM,843
5160,2017,ID,FS,523
5161,2017,ID,FWS,2
5162,2017,ID,NPS,2
5163,2017,ID,ST/C&L,168
5164,2017,ID,TRIBE,35
5165,2017,IL,FS,19
5166,2017,IL,FWS,2
5167,2017,IL,ST/C&L,123
5168,2017,IN,FS,7
5169,2017,IN,FWS,3
5170,2017,IN,NPS,30
5171,2017,KS,BIA,15
5172,2017,KS,DOD,1
5173,2017,KS,FS,2
5174,2017,KS,FWS,9
5175,2017,KS,ST/C&L,3952
5176,2017,KY,FS,49
5177,2017,KY,FWS,1
5178,2017,KY,NPS,7
5179,2017,KY,ST/C&L,825
5180,2017,LA,FS,29
5181,2017,LA,FWS,9
5182,2017,LA,ST/C&L,716
5183,2017,MA,FWS,1
5184,2017,MA,NPS,2
5185,2017,MA,ST/C&L,1155
5186,2017,MD,FWS,3
5187,2017,MD,NPS,9
5188,2017,MD,ST/C&L,102
5189,2017,ME,FWS,3
5190,2017,ME,NPS,7
5191,2017,ME,ST/C&L,511
5192,2017,MI,BIA,1
5193,2017,MI,FS,88
5194,2017,MI,FWS,1
5195,2017,MI,NPS,2
5196,2017,MI,ST/C&L,173
5197,2017,MN,BIA,409
5198,2017,MN,FS,54
5199,2017,MN,FWS,29
5200,2017,MN,NPS,1
5201,2017,MN,ST/C&L,613
5202,2017,MO,FS,165
5203,2017,MO,FWS,3
5204,2017,MO,NPS,3
5205,2017,MO,ST/C&L,1030
5206,2017,MS,BIA,1
5207,2017,MS,FS,63
5208,2017,MS,FWS,43
5209,2017,MS,NPS,18
5210,2017,MS,ST/C&L,1141
5211,2017,MT,BIA,528
5212,2017,MT,BLM,239
5213,2017,MT,FS,422
5214,2017,MT,FWS,15
5215,2017,MT,NPS,24
5216,2017,MT,ST/C&L,1374
5217,2017,NC,BIA,11
5218,2017,NC,FS,92
5219,2017,NC,FWS,9
5220,2017,NC,NPS,1
5221,2017,NC,ST/C&L,5046
5222,2017,ND,BIA,472
5223,2017,ND,FS,16
5224,2017,ND,FWS,22
5225,2017,ND,NPS,7
5226,2017,ND,ST/C&L,482
5227,2017,NE,BIA,4
5228,2017,NE,FS,13
5229,2017,NE,FWS,2
5230,2017,NE,NPS,1
5231,2017,NE,ST/C&L,966
5232,2017,NH,FS,5
5233,2017,NH,ST/C&L,63
5234,2017,NJ,BIA,1
5235,2017,NJ,FWS,2
5236,2017,NJ,NPS,1
5237,2017,NJ,ST/C&L,709
5238,2017,NM,BIA,268
5239,2017,NM,BLM,92
5240,2017,NM,FS,260
5241,2017,NM,FWS,10
5242,2017,NM,NPS,10
5243,2017,NM,ST/C&L,327
5244,2017,NV,BIA,2
5245,2017,NV,BLM,663
5246,2017,NV,FS,53
5247,2017,NV,FWS,5
5248,2017,NV,NPS,8
5249,2017,NV,ST/C&L,15
5250,2017,NV,TRIBE,9
5251,2017,NY,BIA,5
5252,2017,NY,FS,1
5253,2017,NY,FWS,2
5254,2017,NY,NPS,12
5255,2017,NY,ST/C&L,3385
5256,2017,OH,FS,64
5257,2017,OH,ST/C&L,343
5258,2017,OK,BIA,383
5259,2017,OK,FS,29
5260,2017,OK,FWS,14
5261,2017,OK,ST/C&L,1022
5262,2017,OK,TRIBE,210
5263,2017,OR,BIA,63
5264,2017,OR,BLM,399
5265,2017,OR,FS,1102
5266,2017,OR,FWS,5
5267,2017,OR,NPS,10
5268,2017,OR,ST/C&L,894
5269,2017,PA,FS,4
5270,2017,PA,FWS,1
5271,2017,PA,NPS,5
5272,2017,PA,ST/C&L,531
5273,2017,PR,FWS,25
5274,2017,RI,ST/C&L,35
5275,2017,SC,BIA,1
5276,2017,SC,FS,44
5277,2017,SC,FWS,12
5278,2017,SC,NPS,1
5279,2017,SC,ST/C&L,1724
5280,2017,SD,BIA,787
5281,2017,SD,BLM,8
5282,2017,SD,FS,101
5283,2017,SD,FWS,1
5284,2017,SD,NPS,5
5285,2017,SD,ST/C&L,594
5286,2017,TN,FS,9
5287,2017,TN,NPS,14
5288,2017,TN,ST/C&L,620
5289,2017,TX,BLM,1
5290,2017,TX,FS,51
5291,2017,TX,FWS,63
5292,2017,TX,NPS,29
5293,2017,TX,ST/C&L,8778
5294,2017,UT,BIA,35
5295,2017,UT,BLM,446
5296,2017,UT,DOD,1
5297,2017,UT,FS,170
5298,2017,UT,NPS,15
5299,2017,UT,ST/C&L,506
5300,2017,VA,BIA,1
5301,2017,VA,FS,17
5302,2017,VA,FWS,1
5303,2017,VA,NPS,24
5304,2017,VA,ST/C&L,551
5305,2017,VT,FS,1
5306,2017,VT,ST/C&L,46
5307,2017,WA,BIA,200
5308,2017,WA,BLM,32
5309,2017,WA,FS,228
5310,2017,WA,FWS,28
5311,2017,WA,NPS,21
5312,2017,WA,ST/C&L,834
5313,2017,WI,BIA,7
5314,2017,WI,FS,15
5315,2017,WI,FWS,4
5316,2017,WI,ST/C&L,670
5317,2017,WV,FS,7
5318,2017,WV,NPS,6
5319,2017,WV,ST/C&L,536
5320,2017,WY,BIA,1
5321,2017,WY,BLM,282
5322,2017,WY,FS,126
5323,2017,WY,FWS,1
5324,2017,WY,NPS,11
5325,2017,WY,ST/C&L,609
5326,2018,AK,BLM,159
5327,2018,AK,FS,32
5328,2018,AK,FWS,7
5329,2018,AK,NPS,6
5330,2018,AK,ST/C&L,155
5331,2018,AL,FS,33
5332,2018,AL,FWS,1
5333,2018,AL,NPS,5
5334,2018,AL,ST/C&L,870
5335,2018,AR,FS,46
5336,2018,AR,FWS,3
5337,2018,AR,NPS,16
5338,2018,AR,ST/C&L,991
5339,2018,AZ,BIA,523
5340,2018,AZ,BLM,182
5341,2018,AZ,FS,900
5342,2018,AZ,FWS,5
5343,2018,AZ,NPS,40
5344,2018,AZ,ST/C&L,8088
5345,2018,CA,BIA,121
5346,2018,CA,BLM,273
5347,2018,CA,BOR,1
5348,2018,CA,DOD,2
5349,2018,CA,FS,963
5350,2018,CA,FWS,29
5351,2018,CA,NPS,124
5352,2018,CA,ST/C&L,7975
5353,2018,CO,BIA,111
5354,2018,CO,BLM,454
5355,2018,CO,DOD,3
5356,2018,CO,FS,434
5357,2018,CO,FWS,2
5358,2018,CO,NPS,33
5359,2018,CO,ST/C&L,4336
5360,2018,CT,ST/C&L,67
5361,2018,DC,NPS,1
5362,2018,FL,BIA,12
5363,2018,FL,DOD,6
5364,2018,FL,FS,54
5365,2018,FL,FWS,18
5366,2018,FL,NPS,60
5367,2018,FL,ST/C&L,1922
5368,2018,GA,FS,12
5369,2018,GA,FWS,6
5370,2018,GA,ST/C&L,2556
5371,2018,HI,NPS,5
5372,2018,HI,ST/C&L,9
5373,2018,IA,BIA,16
5374,2018,IA,FWS,5
5375,2018,IA,ST/C&L,371
5376,2018,ID,BIA,7
5377,2018,ID,BLM,519
5378,2018,ID,FS,312
5379,2018,ID,FWS,1
5380,2018,ID,ST/C&L,239
5381,2018,ID,TRIBE,16
5382,2018,IL,FS,14
5383,2018,IL,ST/C&L,161
5384,2018,IN,FS,11
5385,2018,IN,FWS,3
5386,2018,IN,NPS,14
5387,2018,KS,BIA,23
5388,2018,KS,FS,6
5389,2018,KS,FWS,10
5390,2018,KS,NPS,1
5391,2018,KS,ST/C&L,3993
5392,2018,KY,FS,26
5393,2018,KY,NPS,1
5394,2018,KY,ST/C&L,350
5395,2018,LA,FS,34
5396,2018,LA,FWS,14
5397,2018,LA,ST/C&L,666
5398,2018,MA,ST/C&L,886
5399,2018,MD,NPS,3
5400,2018,MD,ST/C&L,77
5401,2018,ME,NPS,3
5402,2018,ME,ST/C&L,555
5403,2018,MI,BIA,13
5404,2018,MI,FS,118
5405,2018,MI,FWS,2
5406,2018,MI,NPS,4
5407,2018,MI,ST/C&L,2877
5408,2018,MN,BIA,467
5409,2018,MN,FS,76
5410,2018,MN,FWS,18
5411,2018,MN,NPS,3
5412,2018,MN,ST/C&L,802
5413,2018,MO,FS,94
5414,2018,MO,FWS,3
5415,2018,MO,NPS,4
5416,2018,MO,ST/C&L,1855
